market_type,market_label,security_code,symbol,exchange,board,listed_company_name,security_name,currency,industry,peer_group,peer_relative_position,cyclicality_profile,compounding_profile,industry_outlook_score,industry_outlook_level,industry_outlook_reason,weighted_total_score,overall_level,overall_reason,source_urls,reviewed_at_utc,scoring_model_version
HONG_KONG,港股,00916,00916.HK,HKEX,main_board,CHINA LONGYUAN,CHINA LONGYUAN,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",73.91,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00916,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00425,00425.HK,HKEX,main_board,MINTH GROUP,MINTH GROUP,HKD,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",73.88,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00425,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06118,06118.HK,HKEX,main_board,AUSTAR,AUSTAR,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.88,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06118,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00511,00511.HK,HKEX,main_board,TVB,TVB,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.87,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00511,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01193,01193.HK,HKEX,main_board,CHINA RES GAS,CHINA RES GAS,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",73.87,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01193,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01304,01304.HK,HKEX,main_board,FORTIOR,FORTIOR,HKD,半导体,半导体,above_average,cyclical_structural_growth,innovation_compounding,72.00,B,"AI, localization, and automation support demand, while semiconductor and hardware cycles keep outcomes uneven.",73.85,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile cyclical_structural_growth. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01304,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,09992,09992.HK,HKEX,main_board,POP MART,POP MART,HKD,家庭电器及用品,家庭电器及用品,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",73.82,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=09992,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00392,00392.HK,HKEX,main_board,BEIJING ENT,BEIJING ENT,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",73.81,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00392,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02120,02120.HK,HKEX,main_board,KN HOSPITAL,KN HOSPITAL,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.76,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02120,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01585,01585.HK,HKEX,main_board,YADEA,YADEA,HKD,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",73.75,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01585,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01100,01100.HK,HKEX,main_board,MAINLAND HOLD,MAINLAND HOLD,HKD,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",73.68,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01100,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00371,00371.HK,HKEX,main_board,BJ ENT WATER,BJ ENT WATER,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",73.67,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00371,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02436,02436.HK,HKEX,main_board,LX TECHNOLOGY,LX TECHNOLOGY,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.66,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02436,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06030,06030.HK,HKEX,main_board,CITIC SEC,CITIC SEC,HKD,其他金融,其他金融,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",73.65,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06030,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00003,00003.HK,HKEX,main_board,HK & CHINA GAS,HK & CHINA GAS,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",73.64,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00003,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00175,00175.HK,HKEX,main_board,GEELY AUTO,GEELY AUTO,HKD,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",73.63,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00175,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,80175,80175.HK,HKEX,main_board,GEELY AUTO-R,GEELY AUTO-R,RMB,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",73.63,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00175,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01288,01288.HK,HKEX,main_board,ABC,ABC,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",73.58,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01288,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01720,01720.HK,HKEX,main_board,PUTIAN COMM,PUTIAN COMM,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.58,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01720,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06833,06833.HK,HKEX,main_board,SINCO PHARMA,SINCO PHARMA,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.57,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06833,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01163,01163.HK,HKEX,main_board,ADTIGER CORP,ADTIGER CORP,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.53,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01163,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,09860,09860.HK,HKEX,main_board,ADICON HOLDINGS,ADICON HOLDINGS,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.53,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=09860,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02691,02691.HK,HKEX,main_board,NANHUA FUTURES,NANHUA FUTURES,HKD,其他金融,其他金融,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",73.48,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02691,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02291,02291.HK,HKEX,main_board,SCIENTECH,SCIENTECH,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.47,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02291,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01410,01410.HK,HKEX,main_board,EDVANCE INTL,EDVANCE INTL,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.45,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01410,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00270,00270.HK,HKEX,main_board,GUANGDONG INV,GUANGDONG INV,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",73.44,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00270,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02161,02161.HK,HKEX,main_board,JBM HEALTHCARE,JBM HEALTHCARE,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.43,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02161,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03813,03813.HK,HKEX,main_board,POU SHENG INT'L,POU SHENG INT'L,HKD,纺织、服饰及个人护理,纺织、服饰及个人护理,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",73.42,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03813,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06826,06826.HK,HKEX,main_board,HAOHAI BIOTEC,HAOHAI BIOTEC,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.40,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06826,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01846,01846.HK,HKEX,main_board,EUROEYES,EUROEYES,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.38,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01846,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01398,01398.HK,HKEX,main_board,ICBC,ICBC,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",73.34,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01398,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01284,01284.HK,HKEX,main_board,NEW MEDIA LAB,NEW MEDIA LAB,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.32,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01284,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00939,00939.HK,HKEX,main_board,CCB,CCB,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",73.28,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00939,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01731,01731.HK,HKEX,main_board,PROSPEROUS IND,PROSPEROUS IND,HKD,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",73.28,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01731,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06883,06883.HK,HKEX,main_board,ETERNAL BEAUTY,ETERNAL BEAUTY,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.28,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06883,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00529,00529.HK,HKEX,main_board,SIS INT'L,SIS INT'L,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.26,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00529,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02298,02298.HK,HKEX,main_board,COSMO LADY,COSMO LADY,HKD,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",73.26,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02298,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01111,01111.HK,HKEX,main_board,HUASHI GROUP,HUASHI GROUP,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.23,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01111,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02181,02181.HK,HKEX,main_board,MABPHARM-B,MABPHARM-B,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.23,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02181,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01147,01147.HK,HKEX,main_board,EDENSOFT,EDENSOFT,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.22,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01147,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02566,02566.HK,HKEX,main_board,JIUYUAN GENE,JIUYUAN GENE,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",73.21,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02566,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00311,00311.HK,HKEX,main_board,LUEN THAI,LUEN THAI,HKD,纺织、服饰及个人护理,纺织、服饰及个人护理,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",73.18,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00311,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02076,02076.HK,HKEX,main_board,BOSS ZHIPIN-W,BOSS ZHIPIN-W,HKD,支援服务,支援服务,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",73.16,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02076,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,08446,08446.HK,HKEX,gem,BRIGHTSTAR TECH,BRIGHTSTAR TECH,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.14,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=08446,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02661,02661.HK,HKEX,main_board,QINGSONG HEALTH,QINGSONG HEALTH,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",73.10,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02661,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
