market_type,market_label,security_code,symbol,exchange,listed_company_name,security_name,currency,isin,f10_code,latest_report_context,latest_report_date,eps,book_value_per_share,operating_cashflow_per_share,total_operating_revenue,parent_net_profit,revenue_yoy_pct,profit_yoy_pct,net_margin_pct,roe_weighted_pct,debt_asset_ratio_pct,issued_shares,source_provider,source_url,retrieved_at_utc,fetch_status,fetch_error
HONG_KONG,港股,02409,02409.HK,HKEX,SEACON,SEACON,HKD,KYG7945D1079,02409,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.5074,3.7226,1.0819,22.82,2.54,12.45,-40.61,12.77,14.77,4.58,500000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02409,2026-05-14T11:11:38+00:00,fetched,
HONG_KONG,港股,02410,02410.HK,HKEX,TYK MEDICINES-B,TYK MEDICINES-B,HKD,CNE100006L34,02410,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.8,0.7543,-0.5677,0,-3,-100,-7.03,,-79.33,-35.36,380065818,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02410,2026-05-14T11:11:38+00:00,fetched,
HONG_KONG,港股,02411,02411.HK,HKEX,PAGODA GP,PAGODA GP,HKD,CNE100005RW2,02411,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.2083,1.3402,-0.075,81.74,-3.17,-9.72,61.12,-4.2,-11.78,-4.12,1990539750,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02411,2026-05-14T11:11:38+00:00,fetched,
HONG_KONG,港股,02415,02415.HK,HKEX,MEDSCI,MEDSCI,HKD,KYG5960J1085,02415,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.03,1.9816,0.0034,2.7,0.18,,,6.63,1.53,1.31,607170950,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02415,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02416,02416.HK,HKEX,EDIANYUN,EDIANYUN,HKD,KYG3057B1041,02416,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.25,2.5821,0.5936,15,1.3,6.42,38.43,8.67,10.1,3.51,510410076,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02416,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02418,02418.HK,HKEX,DEEWIN,DEEWIN,HKD,CNE100005F41,02418,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.03,1.5346,0.0611,27.62,0.68,11.87,-47.6,2.16,2.04,0.65,2180859000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02418,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02419,02419.HK,HKEX,DEKON AGR,DEKON AGR,HKD,CNE1000068G4,02419,数据来源：2025年报(最新数据)，2024年报(上年同期),,3.69,22.7702,6.5077,231.59,14.33,-6.43,-60.49,6.14,17.13,6.24,385356936,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02419,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02420,02420.HK,HKEX,ZIBUYU,ZIBUYU,HKD,KYG989AK1018,02420,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.55,1.6614,0.2986,46.6,2.69,21.86,62.84,5.78,37.9,21.26,500000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02420,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02421,02421.HK,HKEX,KRP DEVELOPMENT,KRP DEVELOPMENT,HKD,KYG5319W1078,02421,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,0.02,1.8088,0.0288,0.69,0.1,0,0,14.59,1.16,0.73,505364800,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02421,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02422,02422.HK,HKEX,REGO INTERACT,REGO INTERACT,HKD,KYG7481X1034,02422,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.05,0.1931,-0.0462,5.04,-0.73,90.61,-19.9,-14.85,-22.76,-14.48,1500000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02422,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02423,02423.HK,HKEX,BEKE-W,BEKE-W,HKD,KYG5223Y1089,02423,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.9,20.8097,-0.1178,945.8,29.94,-8.63,-13.87,3.16,4.35,2.4,3493775978,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02423,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02425,02425.HK,HKEX,AUSTASIA GROUP,AUSTASIA GROUP,HKD,SGXZ22466619,02425,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.92,1.2289,0.3734,34.68,-7.51,-2.42,25.76,-21.64,-21.02,-8.02,980648356,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02425,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02427,02427.HK,HKEX,GUANZE MEDICAL,GUANZE MEDICAL,HKD,KYG4315D1060,02427,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.03,0.2445,0.0109,0.88,-0.3,-40.06,-243.33,-33.87,-12.11,-10.34,950000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02427,2026-05-14T11:11:39+00:00,fetched,
HONG_KONG,港股,02429,02429.HK,HKEX,UBOX ONLINE,UBOX ONLINE,HKD,CNE1000068H2,02429,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.08,1.1944,0.1034,27.58,-0.69,-5.49,65.18,-2.74,-6.95,-4.54,988970933,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02429,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02431,02431.HK,HKEX,MINIEYE,MINIEYE,HKD,CNE100006QM3,02431,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.99,2.6636,-1.0089,7.59,-4,-0.59,-53.96,-54.84,-35.48,-21.69,412413000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02431,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02432,02432.HK,HKEX,DOBOT,DOBOT,HKD,CNE100006QF7,02432,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.2,5.9622,-0.0968,4.92,-0.84,21.14,-9.41,-17.08,-4.65,-3.63,439955400,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02432,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02433,02433.HK,HKEX,ZT HN GROUP,ZT HN GROUP,HKD,KYG989MU1061,02433,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.1311,0.7312,0.0758,5.86,-0.75,-36.33,-239.52,-13.25,-16.7,-3.52,576000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02433,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02436,02436.HK,HKEX,LX TECHNOLOGY,LX TECHNOLOGY,HKD,KYG570311095,02436,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.04,2.1405,1.2905,23.92,0.14,-6.05,217.72,0.46,1.86,0.76,351828000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02436,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02438,02438.HK,HKEX,MOBVOI,MOBVOI,HKD,KYG6300A1040,02438,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.04,0.1553,-0.053,3.23,-0.69,-20.55,52.72,-21.31,-25.59,-15.47,1548844356,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02438,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02439,02439.HK,HKEX,CH TREASURES NM,CH TREASURES NM,HKD,KYG2164B1068,02439,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0291,0.6031,0.0285,2.53,0.29,-30.48,-70.55,11.62,5.1,3.68,1200000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02439,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02440,02440.HK,HKEX,MEMESTRATEGY,MEMESTRATEGY,HKD,,02440,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.4855,0.6804,-0.0437,0.59,-1.58,-33.99,-95.35,-267.92,-64.58,-55.58,417029093,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02440,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02442,02442.HK,HKEX,EASY SMART GP,EASY SMART GP,HKD,KYG3R31M1020,02442,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,-0.0113,0.4819,-0.0869,1.26,-0.05,,-103.5,-3.67,-2.32,-2.19,408000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02442,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02443,02443.HK,HKEX,AUTOSTREETS,AUTOSTREETS,HKD,KYG0670R1020,02443,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.01,1.1667,0.047,2.71,0.08,-24.52,-72.51,8,0.89,0.67,832662428,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02443,2026-05-14T11:11:40+00:00,fetched,
HONG_KONG,港股,02450,02450.HK,HKEX,HUAIBEI GD CO,HUAIBEI GD CO,HKD,CNE100005RT8,02450,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.11,1.67,-0.6966,2.19,-0.29,-13.35,-68.73,-21.88,-6.33,-1.25,264000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02450,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02451,02451.HK,HKEX,LUYUAN GP HLDG,LUYUAN GP HLDG,HKD,KYG5727M1050,02451,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.46,3.8727,1.0374,59.07,1.75,4.85,8.84,2.96,11.04,3.72,410170000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02451,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02453,02453.HK,HKEX,CONCORD HC GP,CONCORD HC GP,HKD,CNE100006BL7,02453,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.34,2.3355,-0.1443,4.6,-2.57,24.23,41.41,-66.49,-14.76,-4.39,783662016,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02453,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02455,02455.HK,HKEX,RUNHUA SERVICE,RUNHUA SERVICE,HKD,KYG771601021,02455,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.16,1.3341,0.0299,9.31,0.46,-0.73,-6.84,4.98,12.5,6.11,300000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02455,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02457,02457.HK,HKEX,BUYANG INTL,BUYANG INTL,HKD,KYG1739A1067,02457,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.01,0.4167,0.0314,4.05,0.11,7.84,-12.74,2.73,2.73,2.21,1000000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02457,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02458,02458.HK,HKEX,GALA TECH HOLD,GALA TECH HOLD,HKD,KYG3790R1011,02458,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.72,3.1537,1.4628,9.22,0.96,-0.85,-14.64,10.39,23.78,14.07,137967200,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02458,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02459,02459.HK,HKEX,SANERGY GROUP,SANERGY GROUP,HKD,KYG7802A1058,02459,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.1268,0.3753,0.006,3.66,-1.8,4.21,31.18,-49.21,-25.94,-14.73,193800000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02459,2026-05-14T11:11:41+00:00,fetched,
HONG_KONG,港股,02460,02460.HK,HKEX,CR BEVERAGE,CR BEVERAGE,HKD,KYG2135N1060,02460,2025/12 - Final (RMB),,0.41,4.474,,,,,,,,,2398196600,ETNet Basic Data,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_ci_basicdata.php?code=2460,2026-05-14T11:17:54+00:00,fetched,
HONG_KONG,港股,02465,02465.HK,HKEX,LOPAL TECH,LOPAL TECH,HKD,CNE100006NC1,02465,2025/12 - Final (RMB),,-0.25,4.14,,,,,,,,,871309709,ETNet Basic Data,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_ci_basicdata.php?code=2465,2026-05-14T11:17:54+00:00,fetched,
HONG_KONG,港股,02469,02469.HK,HKEX,FENBI,FENBI,HKD,KYG3413F1046,02469,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.09,0.619,0.107,26.77,1.98,0.96,5.12,7.4,15.77,10.64,2208485030,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02469,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02473,02473.HK,HKEX,XXF,XXF,HKD,KYG9831F1138,02473,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0296,1.6974,-0.6045,18.62,0.46,18.28,7.21,2.46,5.41,1.29,1701562500,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02473,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02476,02476.HK,HKEX,VGT,VGT,HKD,CNE100007JY1,02476,数据来源：2026一季报(最新数据)，2025一季报(上年同期),,1.48,19.9462,2.4258,55.19,12.88,6.26,8.53,23.34,7.57,3.48,982784813,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02476,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02477,02477.HK,HKEX,WELLCELL H-NEW,WELLCELL H-NEW,HKD,KYG9541D1438,02477,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.015,0.4279,-0.0394,2.19,0.15,-16.66,-10.5,6.97,7.39,4.67,4000000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02477,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02479,02479.HK,HKEX,TIANJUDIHE,TIANJUDIHE,HKD,CNE100006F65,02479,数据来源：2024半年报(最新数据)，2023半年报(上年同期),,0.19,19.7398,-1.4404,2.59,0.09,19.03,3.61,3.24,1.07,0.92,50118200,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02479,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02480,02480.HK,HKEX,LUZHU BIOTECH-B,LUZHU BIOTECH-B,HKD,CNE100005YD8,02480,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.75,3.2607,-0.6374,0,-1.5,,10.63,,-19.87,-14.39,198913232,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02480,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02481,02481.HK,HKEX,WISE LIVING TEC,WISE LIVING TEC,HKD,CNE100006376,02481,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.56,4.2953,1.2843,15.06,1.7,-4.29,4.04,15.99,13.78,2.82,301600000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02481,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02482,02482.HK,HKEX,LOGORY,LOGORY,HKD,CNE100005W08,02482,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.03,0.5435,-0.1698,45.31,0.43,-38.06,-19.5,0.93,5.92,1.88,1393876104,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02482,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02483,02483.HK,HKEX,K CASH,K CASH,HKD,KYG5230A1013,02483,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.1584,1.7318,-0.1187,2.85,0.79,8.24,16.34,27.76,9.33,5.8,500000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02483,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02486,02486.HK,HKEX,PLUS GP HOLDING,PLUS GP HOLDING,HKD,KYG7137P1081,02486,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.19,4.199,0.4034,20.27,0.22,-13.18,-1.71,1.22,4.72,2.96,113207600,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02486,2026-05-14T11:11:42+00:00,fetched,
HONG_KONG,港股,02487,02487.HK,HKEX,CUTIA-B,CUTIA-B,HKD,KYG2606C1006,02487,数据来源：2025年报(最新数据)，2024年报(上年同期),,-1.03,2.4465,-0.8017,3.36,-3.4,34.28,27.97,-101.2,-36.58,-25.2,363368277,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02487,2026-05-14T11:11:43+00:00,fetched,
HONG_KONG,港股,02488,02488.HK,HKEX,LAUNCH TECH,LAUNCH TECH,HKD,CNE1000000V6,02488,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.8322,2.9799,1.1763,21.09,3.44,7.11,-9.83,16.53,27.99,16.55,410155600,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02488,2026-05-14T11:11:43+00:00,fetched,
HONG_KONG,港股,02489,02489.HK,HKEX,PERSISTENCEGOLD,PERSISTENCEGOLD,HKD,,02489,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.053,0.5646,0.0896,6.29,1.11,7.5,3.1,22.95,9.86,6.24,2400000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02489,2026-05-14T11:11:43+00:00,fetched,
HONG_KONG,港股,02490,02490.HK,HKEX,LC LOGISTICS,LC LOGISTICS,HKD,KYG540821132,02490,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.24,5.1254,0.6191,18.72,1.38,-10.72,-72.27,8.54,9.22,7.21,572538312,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02490,2026-05-14T11:11:43+00:00,fetched,
HONG_KONG,港股,02493,02493.HK,HKEX,MABWELL-B,MABWELL-B,HKD,CNE100007HT5,02493,数据来源：2026一季报(最新数据)，2025一季报(上年同期),,-0.61,0.2673,-0.586,1.28,-2.42,12.57,5.14,-190.48,-106.04,-5.3,446730200,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02493,2026-05-14T11:11:43+00:00,fetched,
HONG_KONG,港股,02495,02495.HK,HKEX,VOICECOMM,VOICECOMM,HKD,CNE100006K19,02495,数据来源：2025年报(最新数据)，2024年报(上年同期),,3.81,47.5982,5.9832,10.07,1.35,-4,-24.29,13.93,8.31,5.05,39659059,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02495,2026-05-14T11:11:43+00:00,fetched,
HONG_KONG,港股,02496,02496.HK,HKEX,YZYBIO-B,YZYBIO-B,HKD,CNE1000063C4,02496,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.44,-0.2736,-0.1113,0.67,-0.85,-37.99,-8.58,-126.73,753.37,-38.27,193849200,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02496,2026-05-14T11:11:44+00:00,fetched,
HONG_KONG,港股,02497,02497.HK,HKEX,FUJING HOLDINGS,FUJING HOLDINGS,HKD,KYG3R23C1048,02497,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.13,1.0508,0.162,1.91,0.63,-2.28,-7.45,33.18,12.44,9.47,500000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02497,2026-05-14T11:11:44+00:00,fetched,
HONG_KONG,港股,02498,02498.HK,HKEX,ROBOSENSE,ROBOSENSE,HKD,KYG7611S1075,02498,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.32,7.9461,-1.2203,19.41,-1.46,13.89,61.85,-7.47,-4.26,-3.1,472200353,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02498,2026-05-14T11:11:44+00:00,fetched,
HONG_KONG,港股,02499,02499.HK,HKEX,FOLANGSI,FOLANGSI,HKD,CNE1000068X9,02499,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.24,3.5939,1.6643,17.49,0.82,0.56,-25.3,4.7,6.77,2.08,362522816,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02499,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02500,02500.HK,HKEX,VENUS MEDTECH-B,VENUS MEDTECH-B,HKD,CNE100003PJ8,02500,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.93,3.9969,-0.7287,3.07,-4.08,-28.2,36.55,-132.89,-20.52,-14.13,441011443,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02500,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02501,02501.HK,HKEX,MAIYUE TECH,MAIYUE TECH,HKD,KYG57Y2D1003,02501,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0114,0.6273,0.1369,4.03,0.06,45.54,19.18,1.35,1.79,0.76,500000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02501,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02502,02502.HK,HKEX,JINYUAN HCHEM,JINYUAN HCHEM,HKD,CNE100006BD4,02502,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.04,0.9953,0.1302,25.99,-0.34,-11.68,48.46,-0.67,-3.54,-2.15,955640000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02502,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02503,02503.HK,HKEX,ZHONGSHENJIANYE,ZHONGSHENJIANYE,HKD,KYG989MA1008,02503,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0549,0.7454,-0.2203,4.25,-0.36,-25.75,-257.65,-8.58,-7.07,-2.23,3432851094,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02503,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02505,02505.HK,HKEX,EDA GROUP HLDGS,EDA GROUP HLDGS,HKD,KYG2993S1066,02505,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.03,1.1514,0.3579,19.87,-0.12,6.65,-133.38,-0.61,-2.18,-0.62,463315750,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02505,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02506,02506.HK,HKEX,XUNFEIHEALTH,XUNFEIHEALTH,HKD,CNE100006MP5,02506,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.54,7.4171,-0.3555,9.15,-0.65,13.9,15.9,-7.19,-7.06,-2.94,120878233,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02506,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02507,02507.HK,HKEX,CIRRUS,CIRRUS,HKD,KYG2151G1001,02507,数据来源：2025年报(最新数据)，2024年报(上年同期),,2.6779,10.1581,1.6772,95.44,9.79,0.75,-9.32,10.25,16.67,9.84,365988818,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02507,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02508,02508.HK,HKEX,SAINT BELLA GP,SAINT BELLA GP,HKD,KYG7774B1077,02508,数据来源：2025年报(最新数据)，2024年报(上年同期),,1.27,1.5546,0.0847,10.46,4.08,17.46,55.99,39.32,-171.18,37.57,622196500,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02508,2026-05-14T11:11:45+00:00,fetched,
HONG_KONG,港股,02509,02509.HK,HKEX,QYUNS-B,QYUNS-B,HKD,CNE1000069W9,02509,数据来源：2025年报(最新数据)，2024年报(上年同期),,1.41,3.0564,1.7609,8.07,3.14,151.89,263.95,38.1,68.14,24.34,224567600,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02509,2026-05-14T11:11:46+00:00,fetched,
HONG_KONG,港股,02510,02510.HK,HKEX,TS LINES,TS LINES,HKD,HK0001078598,02510,2025/12 - Final (USD),,,,0.302,,,,,,,,1665031000,ETNet Basic Data,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_ci_basicdata.php?code=2510,2026-05-14T11:17:54+00:00,fetched,
HONG_KONG,港股,02511,02511.HK,HKEX,HIGHTIDE-B,HIGHTIDE-B,HKD,KYG4568L1023,02511,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.51,0.5342,-0.2904,0,-2.45,,15.86,,-67.01,-44.09,571325668,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02511,2026-05-14T11:11:46+00:00,fetched,
HONG_KONG,港股,02512,02512.HK,HKEX,CLOUD FACTORY,CLOUD FACTORY,HKD,KYG2216G1038,02512,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.02,0.9598,0.0837,9.43,0.12,26.7,-20.12,1.25,2.59,1.01,481468000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02512,2026-05-14T11:11:46+00:00,fetched,
